25210.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': 0.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 0}, 
26150.0, {'360082': -0.008928572, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.12053572}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26160.0, {'360082': 0.0, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -0.09375}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26170.0, {'360082': -0.04464286, '360086': -0.071428575, 'GS_cluster_2415878664_254486231_359566_359576': -0.09375}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26180.0, {'360082': -0.03125, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -0.12053572}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26190.0, {'360082': -0.035714287, '360086': -0.16964285, 'GS_cluster_2415878664_254486231_359566_359576': -0.071428575}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26200.0, {'360082': -0.04910714, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.116071425}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26210.0, {'360082': -0.03125, '360086': -0.06696428, 'GS_cluster_2415878664_254486231_359566_359576': -0.035714287}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26220.0, {'360082': -0.02232143, '360086': -0.15625, 'GS_cluster_2415878664_254486231_359566_359576': -0.04017857}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26230.0, {'360082': -0.03125, '360086': -0.07589286, 'GS_cluster_2415878664_254486231_359566_359576': -0.058035713}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26240.0, {'360082': -0.07589286, '360086': -0.2544643, 'GS_cluster_2415878664_254486231_359566_359576': -0.04017857}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 1}, {'360082': 1, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 2}, 
26250.0, {'360082': -0.017857144, '360086': -0.04910714, 'GS_cluster_2415878664_254486231_359566_359576': -0.071428575}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26260.0, {'360082': 0.0, '360086': -0.058035713, 'GS_cluster_2415878664_254486231_359566_359576': -0.07589286}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, 
26270.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.14285715}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, 
26280.0, {'360082': -0.004464286, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.071428575}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, 
26290.0, {'360082': -0.013392857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.14732143}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 6}, 
26300.0, {'360082': -0.05357143, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -0.15625}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 5}, 
26310.0, {'360082': -0.09821428, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -0.3080357}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26320.0, {'360082': -0.03125, '360086': -0.026785715, 'GS_cluster_2415878664_254486231_359566_359576': -0.30357143}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 2}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 8}, 
26330.0, {'360082': -0.04910714, '360086': -0.12946428, 'GS_cluster_2415878664_254486231_359566_359576': -0.50446427}, {'360082': 3, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 3, '360086': 5, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26340.0, {'360082': -0.013392857, '360086': -0.41964287, 'GS_cluster_2415878664_254486231_359566_359576': -0.7723214}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 1, '360086': 7, 'GS_cluster_2415878664_254486231_359566_359576': 10}, 
26350.0, {'360082': -0.07589286, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.2678572}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 12}, 
26360.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -1.6205357}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 13}, 
26370.0, {'360082': -0.03125, '360086': -0.09375, 'GS_cluster_2415878664_254486231_359566_359576': -2.232143}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 3}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 16}, 
26380.0, {'360082': -0.035714287, '360086': -0.3125, 'GS_cluster_2415878664_254486231_359566_359576': -2.825893}, {'360082': 1, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 4}, {'360082': 1, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 19}, 
26390.0, {'360082': -0.026785715, '360086': -0.07589286, 'GS_cluster_2415878664_254486231_359566_359576': -3.763393}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 5}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 22}, 
26400.0, {'360082': -0.04910714, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 7}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 26}, 
26410.0, {'360082': 0.0, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 9}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 29}, 
26420.0, {'360082': 0.0, '360086': -0.06696428, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 11}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 33}, 
26430.0, {'360082': 0.0, '360086': -0.19642857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 12}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 35}, 
26440.0, {'360082': -0.071428575, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 13}, {'360082': 3, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 38}, 
26450.0, {'360082': -0.0625, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 15}, {'360082': 4, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 42}, 
26460.0, {'360082': -0.07589286, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 43}, 
26470.0, {'360082': -0.071428575, '360086': -0.008928572, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 16}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 45}, 
26480.0, {'360082': -0.04910714, '360086': -0.05357143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 46}, 
26490.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 47}, 
26500.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 47}, 
26510.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 47}, 
26520.0, {'360082': -0.013392857, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 47}, 
26530.0, {'360082': -0.09375, '360086': -0.04464286, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 47}, 
26540.0, {'360082': -0.06696428, '360086': -0.05357143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 47}, 
26550.0, {'360082': -0.084821425, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 47}, 
26560.0, {'360082': -0.14285715, '360086': -0.04910714, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 4, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 47}, 
26570.0, {'360082': -0.06696428, '360086': -0.09375, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 49}, 
26580.0, {'360082': -0.14285715, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 3, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 50}, 
26590.0, {'360082': -0.058035713, '360086': -0.02232143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 52}, 
26600.0, {'360082': -0.16071428, '360086': -0.11160714, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 5, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 8, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 53}, 
26610.0, {'360082': -0.10714286, '360086': -0.11160714, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 2, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 53}, 
26620.0, {'360082': -0.035714287, '360086': -0.23214285, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 2, '360086': 6, 'GS_cluster_2415878664_254486231_359566_359576': 53}, 
26630.0, {'360082': -0.008928572, '360086': -0.07589286, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 53}, 
26640.0, {'360082': -0.0625, '360086': -0.12946428, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 53}, 
26650.0, {'360082': -0.035714287, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 2, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 55}, 
26660.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 60}, 
26670.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 61}, 
26680.0, {'360082': 0.0, '360086': -0.013392857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 63}, 
26690.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 66}, 
26700.0, {'360082': 0.0, '360086': -0.04910714, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 67}, 
26710.0, {'360082': 0.0, '360086': -0.035714287, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 70}, 
26720.0, {'360082': 0.0, '360086': -0.08035714, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 71}, 
26730.0, {'360082': -0.026785715, '360086': -0.125, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 71}, 
26740.0, {'360082': 0.0, '360086': -0.16964285, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 73}, 
26750.0, {'360082': -0.008928572, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26760.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26770.0, {'360082': -0.017857144, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26780.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26790.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26800.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26810.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26820.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26830.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26840.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26850.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26860.0, {'360082': 0.0, '360086': -0.017857144, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26870.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26880.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26890.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26900.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26910.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26920.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26930.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26940.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26950.0, {'360082': 0.0, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26960.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26970.0, {'360082': 0.0, '360086': -0.05357143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 4, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26980.0, {'360082': 0.0, '360086': -0.14732143, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
26990.0, {'360082': -0.03125, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27000.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27010.0, {'360082': 0.0, '360086': -0.06696428, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27020.0, {'360082': -0.008928572, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27030.0, {'360082': -0.017857144, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27040.0, {'360082': -0.017857144, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 1, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27050.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27060.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27070.0, {'360082': -0.02232143, '360086': -0.04017857, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 1, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 1, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27080.0, {'360082': -0.04017857, '360086': -0.13839285, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 2, '360086': 2, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 2, '360086': 3, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27090.0, {'360082': 0.0, '360086': -0.004464286, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 1, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
27100.0, {'360082': 0.0, '360086': 0.0, 'GS_cluster_2415878664_254486231_359566_359576': -4.0}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 17}, {'360082': 0, '360086': 0, 'GS_cluster_2415878664_254486231_359566_359576': 74}, 
